-.388096929,0.921618581, 28328
-.359102637,0.933298051, 28328
-.329757482,0.944065690, 28328
-.300090134,0.953910828, 28328
-.270129591,0.962823987, 28328
-.239905074,0.970796347, 28328
-.209446177,0.977820158, 28328
-.178782627,0.983888626, 28328
-.147944391,0.988995671, 28328
-.116961598,0.993136466, 28328
-.085864529,0.996306837, 28328
-.054683562,0.998503745, 28328
-.023449168,0.999725044, 28328
0.007808141,0.999969542,  2296
0.039057821,0.999236941,  2296
0.070269339,0.997528076,  2296
0.101412192,0.994844496,  2296
0.132455960,0.991188884,  2296
0.163370311,0.986564815,  2296
0.194125041,0.980976820,  2296
0.224690080,0.974430263,  2296
0.255035609,0.966931641,  2296
0.285131902,0.958488286,  2296
0.314949632,0.949108362,  2296
0.344459623,0.938801110,  2296
0.373633057,0.927576602,  2296
0.402441412,0.915445745,  2296
0.430856556,0.902420402,  2296
0.458850712,0.888513386,  2296
0.486396551,0.873738170,  2296
0.513467133,0.858109295,  2296
0.540036023,0.841641903,  2296
0.566077232,0.824352205,  2296
0.591565371,0.806257069,  2296
0.616475463,0.787374139,  2296
0.640783250,0.767721832,  2296
0.664464891,0.747319460,  2296
0.687497318,0.726186872,  2296
0.709858060,0.704344749,  2296
0.731525123,0.681814432,  2296
0.752477527,0.658617973,  2296
0.772694647,0.634777904,  2296
0.792156756,0.610317647,  2296
0.810844898,0.585261106,  2296
0.828740776,0.559632659,  2296
0.845826924,0.533457398,  2296
0.862086594,0.506760955,  2296
0.877503991,0.479569316,  2296
0.892063975,0.451909125,  2296
0.905752361,0.423807412,  2296
0.918555677,0.395291567,  2296
0.930461586,0.366389513,  2296
0.941458285,0.337129444,  2296
0.951535165,0.307539999,  2296
0.960682273,0.277650028,  2296
0.968890727,0.247488797,  2296
0.976152539,0.217085749,  2296
0.982460558,0.186470583,  2296
0.987808585,0.155673221,  2296
0.992191494,0.124723762,  2296
0.995604932,0.093652435,  2296
0.998045623,0.062489603,  2296
1.000000000,0.000000175,  2296
